BR_MISP_EXEC.RETURN_NEAR.TAKEN,r8889:u,52
BR_MISP_EXEC.DIRECT_NEAR_CALL.TAKEN,r9089:u,0
BR_MISP_EXEC.INDIRECT_NEAR_CALL.TAKEN,ra089:u,101
BR_MISP_EXEC.ALL_BRANCHES,rff89:u,2215919
IDQ_UOPS_NOT_DELIVERED.CORE,r019c:u,2076249271
UOPS_EXECUTED_PORT.PORT_0,r01a1:u,879783039
UOPS_EXECUTED_PORT.PORT_1,r02a1:u,800794950
UOPS_EXECUTED_PORT.PORT_2,r04a1:u,852718428
UOPS_EXECUTED_PORT.PORT_3,r08a1:u,928950286
UOPS_EXECUTED_PORT.PORT_4,r10a1:u,782226967
UOPS_EXECUTED_PORT.PORT_5,r20a1:u,818218086
UOPS_EXECUTED_PORT.PORT_6,r40a1:u,1084188516
UOPS_EXECUTED_PORT.PORT_7,r80a1:u,412261060
RESOURCE_STALLS.ANY,r01a2:u,245029289
RESOURCE_STALLS.RS,r04a2:u,186881524
RESOURCE_STALLS.SB,r08a2:u,35160
RESOURCE_STALLS.ROB,r10a2:u,6130962
CYCLE_ACTIVITY.CYCLES_L2_PENDING,r01a3:u,319608115
CYCLE_ACTIVITY.CYCLES_LDM_PENDING,r02a3:u,4220300673
CYCLE_ACTIVITY.STALLS_L2_PENDING,r05a3:u,1419796529
CYCLE_ACTIVITY.CYCLES_L1D_PENDING,r08a3:u,0
LSD.UOPS,r01a8:u,265878247
ITLB.ITLB_FLUSH,r01ae:u,111
OFFCORE_REQUESTS.DEMAND_DATA_RD,r01b0:u,8147646
OFFCORE_REQUESTS.DEMAND_CODE_RD,r02b0:u,4238
OFFCORE_REQUESTS.DEMAND_RFO,r04b0:u,5693
OFFCORE_REQUESTS.ALL_DATA_RD,r08b0:u,8541549
UOPS_EXECUTED.CORE,r02b1:u,6356242075
PAGE_WALKER_LOADS.DTLB_L1,r11bc:u,912292
PAGE_WALKER_LOADS.ITLB_L1,r21bc:u,948
PAGE_WALKER_LOADS.DTLB_L2,r12bc:u,22030
PAGE_WALKER_LOADS.ITLB_L2,r22bc:u,57
PAGE_WALKER_LOADS.DTLB_L3,r14bc:u,4606
PAGE_WALKER_LOADS.ITLB_L3,r24bc:u,40
PAGE_WALKER_LOADS.DTLB_MEMORY,r18bc:u,12360
PAGE_WALKER_LOADS.ITLB_MEMORY,r28bc:u,22
TLB_FLUSH.DTLB_THREAD,r01bd:u,0
TLB_FLUSH.STLB_ANY,r20bd:u,131649
INST_RETIRED.ANY_P,instructions:u,4263428516
INST_RETIRED.ALL,r01c0:u,4263428516
OTHER_ASSISTS.AVX_TO_SSE,r08c1:u,0
OTHER_ASSISTS.SSE_TO_AVX,r10c1:u,0
OTHER_ASSISTS.ANY_WB_ASSIST,r40c1:u,131649
UOPS_RETIRED.ALL,r01c2:u,6443300175
UOPS_RETIRED.RETIRE_SLOTS,r02c2:u,5334838541
MACHINE_CLEARS.MEMORY_ORDERING,r02c3:u,1574
MACHINE_CLEARS.SMC,r04c3:u,2522
MACHINE_CLEARS.MASKMOV,r20c3:u,0
BR_INST_RETIRED.ALL_BRANCHES,branch-instructions:u,1108288998
BR_INST_RETIRED.CONDITIONAL,r01c4:u,638224887
BR_INST_RETIRED.NEAR_CALL,r02c4:u,201363191
BR_INST_RETIRED.ALL_BRANCHES,r04c4:u,1108289000
BR_INST_RETIRED.NEAR_RETURN,r08c4:u,201363187
BR_INST_RETIRED.NOT_TAKEN,r10c4:u,400979060
BR_INST_RETIRED.NEAR_TAKEN,r20c4:u,707178049
BR_INST_RETIRED.FAR_BRANCH,r40c4:u,131886
BR_MISP_RETIRED.ALL_BRANCHES,branch-misses:u,2208847
BR_MISP_RETIRED.CONDITIONAL,r01c5:u,2187520
BR_MISP_RETIRED.ALL_BRANCHES,r04c5:u,2209273
BR_MISP_RETIRED.NEAR_TAKEN,r20c5:u,2191674
FP_ASSIST.X87_OUTPUT,r02ca:u,0
FP_ASSIST.X87_INPUT,r04ca:u,0
FP_ASSIST.SIMD_OUTPUT,r08ca:u,0
FP_ASSIST.SIMD_INPUT,r10ca:u,0
FP_ASSIST.ANY,r1eca:u,0
ROB_MISC_EVENTS.LBR_INSERTS,r20cc:u,0
MEM_UOPS_RETIRED.STLB_MISS.LOADS,r11d0:u,81240
MEM_UOPS_RETIRED.STLB_MISS.STORES,r12d0:u,131208
MEM_UOPS_RETIRED.LOCK.LOADS,r21d0:u,14
MEM_UOPS_RETIRED.LOCK.STORES,r22d0:u,14
MEM_UOPS_RETIRED.SPLIT.LOADS,r41d0:u,6
MEM_UOPS_RETIRED.SPLIT.STORES,r42d0:u,4
MEM_UOPS_RETIRED.ALL.LOADS,r81d0:u,1377049723
MEM_UOPS_RETIRED.ALL.STORES,r82d0:u,772123165
MEM_LOAD_UOPS_RETIRED.L1_HIT,r01d1:u,1324283374
MEM_LOAD_UOPS_RETIRED.L2_HIT,r02d1:u,45678
MEM_LOAD_UOPS_RETIRED.L3_HIT,r04d1:u,12195
MEM_LOAD_UOPS_RETIRED.L1_MISS,r08d1:u,334317
MEM_LOAD_UOPS_RETIRED.L2_MISS,r10d1:u,288360
MEM_LOAD_UOPS_RETIRED.L3_MISS,r20d1:u,271871
MEM_LOAD_UOPS_RETIRED.HIT_LFB,r40d1:u,52267513
MEM_LOAD_UOPS_L3_HIT_RETIRED.XSNP_MISS,r01d2:u,0
MEM_LOAD_UOPS_L3_HIT_RETIRED.XSNP_HIT,r02d2:u,2
MEM_LOAD_UOPS_L3_HIT_RETIRED.XSNP_HITM,r04d2:u,1
MEM_LOAD_UOPS_L3_HIT_RETIRED.XSNP_NONE,r08d2:u,13744
MEM_LOAD_UOPS_L3_MISS_RETIRED.LOCAL_DRAM,r01d3:u,272232
BACLEARS.ANY,r1fe6:u,2935
L2_TRANS.DEMAND_DATA_RD,r01f0:u,4782127
L2_TRANS.RFO,r02f0:u,16492
L2_TRANS.CODE_RD,r04f0:u,7632
L2_TRANS.ALL_PF,r08f0:u,4388867
L2_TRANS.L1D_WB,r10f0:u,3900687
L2_TRANS.L2_FILL,r20f0:u,8549630
L2_TRANS.L2_WB,r40f0:u,13969
L2_TRANS.ALL_REQUESTS,r80f0:u,38102537
L2_LINES_IN.I,r01f1:u,60
L2_LINES_IN.S,r02f1:u,4244
L2_LINES_IN.E,r04f1:u,8545701
L2_LINES_IN.ALL,r07f1:u,8550079
L2_LINES_OUT.DEMAND_CLEAN,r05f2:u,8022368
L2_LINES_OUT.DEMAND_DIRTY,r06f2:u,12793
